route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message
5744,c_2597_b_643_d_31,t_78067_b_643_tn_30,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_31,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_32,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_33,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_34,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_35,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_36,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_37,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_38,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_39,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_4,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_40,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_41,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_42,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_43,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_89,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_9,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_90,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_91,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_92,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_93,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_94,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_95,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_87,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_86,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_85,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_84,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_31,t_78067_b_643_tn_83,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_41,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_70,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_8,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_9,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_1,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_10,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_11,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_12,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_13,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_14,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_15,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_16,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_17,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_18,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_19,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_2,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_20,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_21,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_22,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_23,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_24,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_25,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_3,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_4,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_5,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_6,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_7,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_8,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78080_b_643_tn_9,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_1,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_10,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_100,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_101,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_102,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_103,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_104,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_105,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_106,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_107,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_108,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_109,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_11,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_110,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_12,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_13,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_14,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_15,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_16,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_17,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_18,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_19,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_2,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_20,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_21,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_22,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_23,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_24,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_25,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_26,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_27,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_28,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_29,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_3,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_30,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_31,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_32,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_33,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_34,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_35,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_36,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_37,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_38,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_39,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_4,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_40,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_42,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_43,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_44,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_45,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_46,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_47,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_48,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_49,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_5,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_50,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_51,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_52,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_53,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_54,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_55,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_56,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_57,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_58,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_59,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_6,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_60,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_61,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_62,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_63,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_64,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_65,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_66,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_67,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_68,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_69,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_7,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_70,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_71,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_72,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_73,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_74,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_75,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_76,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_77,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_78,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_79,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_8,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_80,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_81,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_82,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_83,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_84,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_85,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_86,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_87,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_88,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_89,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_9,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_90,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_91,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_92,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_93,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_94,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_95,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_96,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_97,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_98,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78072_b_643_tn_99,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_1,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_10,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_11,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_12,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_13,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_14,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_15,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_16,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_17,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_18,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_19,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_2,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_20,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_21,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_22,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_23,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_24,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_25,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_26,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_27,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_28,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_29,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_3,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_30,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_31,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_32,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_33,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_34,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_35,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_36,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_37,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_38,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_39,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_4,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_40,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_41,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_42,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_43,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_44,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_45,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_46,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_47,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_48,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_49,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_5,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_50,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_51,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_52,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_53,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_54,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_55,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_56,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_57,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
5744,c_2597_b_643_d_32,t_78073_b_643_tn_58,,Terminals A/B and P10,,,p_1405,,,,t+,t+,,,,,
